#TAXONOMY	Kingdom	Phylum	Class	Order	Family	Genus	Species
6cd653e89fd389b7e1ecfde20643481a	Bacteria	Firmicutes_A	Clostridia_258483	Oscillospirales	CAG-382	SFLA01	SFLA01_unclassified
90e36e1861180efd179a92f3412e100a	Bacteria	Firmicutes_A	Clostridia_258483	Oscillospirales	CAG-382	SFLA01	SFLA01 sp004553575
0a47a5865c59fee1a2150d945c3c8f1c	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	SFMI01	SFMI01_unclassified
e8e2230edfcf75d16bfea8b619cc9726	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-74	SFMI01	SFMI01_unclassified
8132ca89abf308d2d4e7f30ec5590bee	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales_A_737866	Shewanellaceae_666538	Shewanella	Shewanella_unclassified
9beeeaecff5bf1f1cd54d83a6d70ff40	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Shuttleworthia	Shuttleworthia satelles
c2de6471de1ce8f85d46008cafd89cfb	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Shuttleworthia	Shuttleworthia satelles
5e00d530630045a98b442f8cd714060b	Bacteria	Actinobacteriota	Acidimicrobiia_401430	IMCC26256	PALSA-555	SHUY01	SHUY01_unclassified
3a778702cbe4ccb02b80ee08ced3e2c1	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Coleofasciculaceae_23353	SIO2C1	SIO2C1 sp010672925
d57b9f7d6be2fae286be69529610005d	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Coleofasciculaceae_23353	SIO2C1	SIO2C1 sp010672925
dbc42092554fa5b9645b11ad534c1155	Bacteria	Firmicutes_D	Bacilli	Bacillales_A	Planococcaceae	Solibacillus	Solibacillus_unclassified
8d11f100f90bf415e6c7732a69d4ba6e	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae_405341	Solirubrobacter	Solirubrobacter_unclassified
566551eca1a448bbe24af72eddf753c3	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae_405341	Solirubrobacter	Solirubrobacter_unclassified
5eccd5da7aaf62a40fe3c56e9e69fc02	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	Sphingobacterium_unclassified
5c6b342a03459bd595b56ce1374d0283	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium_A_485959	Sphingobium_A_485959 rhizovicinum
b6385d807dbafd05995bb7d437ec9d0a	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium_A_485959	Sphingobium_A_485959_unclassified
2e00c6e30d1dd8ea6a173ef67b01990e	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium_A_485959	Sphingobium_A_485959 yanoikuyae
2d4cb8079c526e1858e40a7d588528c0	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonadaceae_unclassified	Sphingomonadaceae_unclassified
5ebce6906f6295319d2da99677274074	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonadaceae_unclassified	Sphingomonadaceae_unclassified
ca20f9cf10a26601b19f05ad6f6826d0	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonadaceae_unclassified	Sphingomonadaceae_unclassified
a82e586805a872d965f8475d75973b04	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas_L_486704	Sphingomonas_L_486704_unclassified
75144958d8def9ef53299d41adc6b116	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas_L_486704	Sphingomonas_L_486704_unclassified
717658f9ba65494199bc9a092e8ad41b	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas_L_486704	Sphingomonas_L_486704_unclassified
f9dc00c408266e361bd218bc72712969	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas_L_486704	Sphingomonas_L_486704_unclassified
155dfa84074d49e678f8cef95417a2a0	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas_L_486704	Sphingomonas_L_486704_unclassified
848c842e710fdbc040b6e35b4ab37c51	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas_L_486704	Sphingomonas_L_486704_unclassified
8940c142ba02fae3cc4340c74bdb23a3	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas_L_486704	Sphingomonas_L_486704 olei
6c4eb1355ee9382ce631e2f1cecd40c6	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas_L_486704	Sphingomonas_L_486704 olei
a69ecff918559d5d1de9f76248d2aa05	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas_L_486704	Sphingomonas_L_486704_unclassified
858fc8c71bb993f9a9d1dd3a1c7e2b81	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas_L_486704	Sphingomonas_L_486704 molluscorum
7075de8f9db2eaa5c403797830429a16	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas_L_486704	Sphingomonas_L_486704_unclassified
7f0ec8c8554b74cbfe3a6acc0f8fae2b	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Spirosoma	Spirosoma_unclassified
b97f8ece642e5f40cf0c1ab47c26dee4	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Spirosomaceae_unclassified	Spirosomaceae_unclassified
d42d9ece69679727675b493cfbd314b1	Bacteria	Firmicutes_D	Bacilli	Bacillales_A	Planococcaceae	Sporosarcina	Sporosarcina_unclassified
c93d7522bfecbd511e9b6c2ffa43dab2	Bacteria	Firmicutes_D	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus_unclassified
9b1011227cac6115be290a5ea405e3e7	Bacteria	Firmicutes_D	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus_unclassified
4cef489cf2b0e57e4060e460993d8965	Bacteria	Firmicutes_D	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus_unclassified
8892c26823095aebae6f38404f9b0894	Bacteria	Firmicutes_D	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus_unclassified
a9ed0caa674bb43adb8f0128124a97b8	Bacteria	Firmicutes_D	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus_unclassified
2ec273966739326284cd995217306b6b	Bacteria	Firmicutes_D	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus_unclassified
d5f0319e1624463cd46969f8e006f40c	Bacteria	Firmicutes_D	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus_unclassified
219925b48ab49f78cc1dcc627e219c02	Bacteria	Firmicutes_D	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus_unclassified
6e60cf0e34f13bde117935fc7cb78add	Bacteria	Firmicutes_D	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus_unclassified
934ff251f146f795e837cceea2fe9e8c	Bacteria	Firmicutes_D	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus_unclassified
eec518ff227edf287cf10067d32d7505	Bacteria	Firmicutes_D	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus_unclassified
c4ce55ad6770c3bb0eb9d482a9ac1038	Bacteria	Firmicutes_D	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus_unclassified
04f30abde3e5da1b4d26db56804cf961	Bacteria	Firmicutes_D	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus_unclassified
e4184556f6b4814ea2f8199b4854fd01	Bacteria	Firmicutes_D	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus_unclassified
84d61ee3b6406e8dbe6c34e764a5e51c	Bacteria	Firmicutes_D	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus_unclassified
84c28f0e3898868b04d605e004e94be9	Bacteria	Firmicutes_D	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus_unclassified
bdc92b58e59a5672132ac18f36a77f9b	Bacteria	Firmicutes_D	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus_unclassified
2b917236caa482bc920e9b239ea6eb99	Bacteria	Firmicutes_D	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus_unclassified
40333ae22cf46aca9c7e1b85ed44db66	Bacteria	Firmicutes_D	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus_unclassified
41dc724713636146b2a37fa34849a604	Bacteria	Firmicutes_D	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus_unclassified
65eefee63bfbf88b4316942ee6388446	Bacteria	Firmicutes_D	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus_unclassified
50ca5f9ba2e9b657bb2a84ba8c5af65b	Bacteria	Firmicutes_D	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus haemolyticus_318823
f3c7c3eceb6e805b814df68213d53782	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Blastocatellaceae_426820	Stenotrophobacter_424270	Stenotrophobacter roseus
5f712a15fd92b9289a864d71633d5665	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales_616009	Xanthomonadaceae_616009	Stenotrophomonas_A_615274	Stenotrophomonas_A_615274_unclassified
b021dbbf59a74e7f43f9792c6ea16e23	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales_616009	Xanthomonadaceae_616009	Stenotrophomonas_A_615274	Stenotrophomonas_A_615274_unclassified
924a33dcca9f7698d0e61bad7097f6aa	Bacteria	Cyanobacteria	Vampirovibrionia	Gastranaerophilales	Gastranaerophilaceae	Stercorousia	Stercorousia_unclassified
0d56fc787ca2aded302b1866e8641740	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	Steroidobacteraceae_unclassified	Steroidobacteraceae_unclassified
3aa89fb8b158d06158a8cd158cd3b92b	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Stomatobaculum	Stomatobaculum longum
edcd441e46d977695a5f5560d25107c1	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Stomatobaculum	Stomatobaculum longum
642247303b28d6e3b0cc8ee772543598	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Stomatobaculum	Moryella indoligenes
eb4d88817f2d4eb18a63dff95d2073a2	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Stomatobaculum	Stomatobaculum longum
06a900d9a2541654d0d1ee53c4aefb32	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Stomatobaculum	Stomatobaculum longum
a286992c2f3a13b754f27c6bd92b8d5e	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Stomatobaculum	Stomatobaculum longum
0d2187ab6e72ceef57e7901cc8a2f750	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Stomatobaculum	Stomatobaculum longum
868a1a33763a18e5358fcc319a655694	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Stomatobaculum	Stomatobaculum longum
c475ea71ae703447976f5909c77382aa	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Stomatobaculum	Stomatobaculum longum
3e0a14873ddbc400d3a9d288bb8320be	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Stomatobaculum	Stomatobaculum longum
29b07a3c7556cfc0650d2ac3c8a05b5f	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Stomatobaculum	Stomatobaculum longum
6c46f39a0e5be08b0757bcdc5e0484fd	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Stomatobaculum	Stomatobaculum longum
8ee6af54fcdc73ce54061f5e436a6859	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Stomatobaculum	Stomatobaculum longum
94e63490f5ee04014e705463547a998a	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Stomatobaculum	Stomatobaculum longum
b728ecd34423c49bb334e3ad1da23b00	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Stomatobaculum	Stomatobaculum longum
2e20c4f0d5ba4a327783c063bf692743	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Stomatobaculum	Stomatobaculum longum
58b52338f680488d82f78a1777781ccf	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Stomatobaculum	Stomatobaculum longum
46e22cbcf37cd4f558d0bf84665c1479	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Stomatobaculum	Stomatobaculum longum
3a18907c328d450aaeaf68149bb4c079	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Stomatobaculum	Stomatobaculum longum
170998b724f927c555a42000f691a10b	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Stomatobaculum	Stomatobaculum longum
6960aa89b7957f83cbb29e0f76b90b9e	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Stomatobaculum	Stomatobaculum longum
384d943730faf1a8553c82e17fe6a1c8	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Stomatobaculum	Stomatobaculum longum
e164b3812292f67fc6290726e3602a64	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Stomatobaculum	Stomatobaculum longum
5c1c81326f1be953b67b5a45faebdf12	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_unclassified
38b548e0f78b6cc439cda5bb2336f619	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_unclassified
6fccb3941b7cbe4404991d23ea17ed57	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_unclassified
8028bd9aaa96441e90635dcfc779f79c	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_unclassified
5cdf718a92e3717e3efb08b6873ca9cc	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_unclassified
2be9e16b5ecda76571cb79b2f8dd1441	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_unclassified
9be27b12b2599b4ee7343f4c34f40855	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_unclassified
ba598239902bc764cba956883e83a275	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_unclassified
80fad496efd8537bfc58edfa312a29fc	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_unclassified
07dfeb6ee56e279f19253d9ef25267f3	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_unclassified
66c8843c77f1ed78b87674fd0fdcfaac	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_unclassified
797aaa6badaafca22ab4c1b42657cdd2	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_unclassified
303751febcfce2e501e943142e3e1f33	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_unclassified
5abf8cbdc354dba200794aeef4801b91	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_unclassified
0b8d52181ac06458b607f280605d78d0	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_unclassified
fa54d659f8bfbba53bb6b523673b51d6	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_unclassified
219845bbf5d10dd2cc3ee70d2df7e254	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_unclassified
0a429643c6fbe5fbfa754c13283332da	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_unclassified
a221391035fda4cb9fac64770a0c4d96	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_unclassified
e51855489fe054cd47ae2301af476309	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_unclassified
a043a38e54e2ba206a33365284ccd332	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_unclassified
d03c2bf5900be862b4159dd800be304b	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_unclassified
36bfa55ea12a30181878eb2ce26e2d56	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_unclassified
eeee2ec279e2670e90ea4d6b3286773d	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus peroris
e65d9e20a752cecd9963c179d5dc4dbd	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_unclassified
e1a82549407e7127e5c369a72a35620a	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_unclassified
40c91dd57fec077713e6bdb22057adff	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_unclassified
450f138ab39a42ec46d93a86b34e1b80	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus cristatus_B_353950
b613b24b064c2ecd38b169f4ccc53379	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_unclassified
d950eadbad90b6e4dec83cf563f2e856	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_unclassified
c14f54c611146124e90ac2ef13ffd18c	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_unclassified
647c2b474b5df97b47df8e37d7636840	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_unclassified
d1efc540e921f5df829c95d5da3ffeaf	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_unclassified
8a6ed13507a4d178a35899cc5c7b772d	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_unclassified
880f05c73cf85ed5366f8d19030abdbe	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_unclassified
ceb0f070788d488fd32bbba23c2a8552	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_unclassified
e4cab34947000bf85137c4fab813097f	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_unclassified
5d9dc24a72a0c16155d35410292c9120	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_unclassified
0a53bbba0d485b01a593613f494351be	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_unclassified
2cef96e26631247134885185a941d492	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_unclassified
e4d168480422ca2f0c7ff04215998bdd	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_unclassified
df83815b53ab6d6f84cc7c20e38c5526	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_unclassified
f98b5a94d132b4515ab5a673c751ac7d	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_unclassified
db80bcf2cf7e4c71194d377ac15bf4d3	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_unclassified
42e52a044dc3c03a9d8557bb9d2085ae	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_unclassified
f85eab7fd1865fdd0099c760a2f14746	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_unclassified
f966680f7791bc524f8b993b0599538a	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_unclassified
62ba902bc237e5a4949705dc8b3dc41f	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_unclassified
ad6c5a9f75fb304c04ab3c85383e736f	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus peroris
d745453c06a441abef706b2450fec303	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_unclassified
89b859f6a130bc2cbd5759f72330099c	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_unclassified
c2453d39f48343584ae35d3b8ff09b70	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_unclassified
bbe459c42fc71b8ecf15e4370210eb8c	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus cristatus_B_353950
07a615d83f43f3e2d8279db666ac8123	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_unclassified
7a5d06104107ebd8cef91f77d688f88e	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_unclassified
0fefc4fef534b5181ef205bec49898c3	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_unclassified
6f77b6665f87ef8a79b798b964d463ec	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_unclassified
8116e3a6cfeb65b5fb907ae2b85abd06	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_unclassified
a077a18420f3d72fe54ed7b75e093360	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_unclassified
b6aba58b141934487fa8f80dd0bbe7fd	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_unclassified
e385c0e47f3be7824c8392a26874ee3f	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_unclassified
91db4ba0c7f386e57f6b8dc9edc9c58c	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_unclassified
a36aeaef4cde8c127759f507080679db	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_unclassified
f074c436663b3d666991daebfd066aed	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_unclassified
3001be485b35a1e4b1ec61f4f7a07eb3	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus vestibularis
61f95bf564b845e1e3eb66c53e4a05f0	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_unclassified
a69295b89dfd46874104929b4a5114a3	Bacteria	Firmicutes_D	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_unclassified
